id,order_line/order_id/date_order,order_line/order_id/confirmation_date,order_line/order_id/name,order_line/order_id/customer_reference,order_line/order_partner_id/display_name,order_line/end_customer,order_line/product_categ_name,order_line/name,order_line/product_uom_qty,order_line/product_uom/display_name,order_line/price_unit,order_line/product_margin_price,order_line/price_subtotal,order_line/order_id/state,order_line/order_id/picking_state,order_line/order_id/invoice_status
,10/9/2020 2:18,11/12/2020 7:14,SO20-000593,1001533 KONTRAK CILACAP,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AB1830A05B] SPIRAL WOUND GASKET ASME B16.5-2017 (300, 20"", 4.5 MM, SWG-3836-FG-CRS)",23,Unit(s),229584,0,5280432,Sale Order,partially_received,To Invoice
,10/9/2020 2:18,11/12/2020 7:14,SO20-000593,1001533 KONTRAK CILACAP,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AB2230A05B] SPIRAL WOUND GASKET ASME B16.5-2017 (300, 30"" SERIES A, 4.5 MM, SWG-3836-FG-CRS)",3,Unit(s),412749,0,1238247,Sale Order,partially_received,To Invoice
,10/9/2020 2:18,11/12/2020 7:14,SO20-000593,1001533 KONTRAK CILACAP,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AC0230A05B] SPIRAL WOUND GASKET ASME B16.5-2017 (600, 0.75"", 4.5 MM, SWG-3836-FG-CRS)",30,Unit(s),7275,0,218250,Sale Order,partially_received,To Invoice
,10/9/2020 2:18,11/12/2020 7:14,SO20-000593,1001533 KONTRAK CILACAP,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AC0330A05B] SPIRAL WOUND GASKET ASME B16.5-2017 (600, 1"", 4.5 MM, SWG-3836-FG-CRS)",64,Unit(s),8409,0,538176,Sale Order,partially_received,To Invoice
,10/9/2020 2:18,11/12/2020 7:14,SO20-000593,1001533 KONTRAK CILACAP,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AA0530A05B] SPIRAL WOUND GASKET ASME B16.5-2017 (150, 1.5"", 4.5 MM, SWG-3836-FG-CRS)",252,Unit(s),10024,0,2526048,Sale Order,partially_received,To Invoice
,10/9/2020 2:18,11/12/2020 7:14,SO20-000593,1001533 KONTRAK CILACAP,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AA0830A05B] SPIRAL WOUND GASKET ASME B16.5-2017 (150, 3"", 4.5 MM, SWG-3836-FG-CRS)",371,Unit(s),17334,0,6430914,Sale Order,partially_received,To Invoice
,10/9/2020 2:18,11/12/2020 7:14,SO20-000593,1001533 KONTRAK CILACAP,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AA1330A05B] SPIRAL WOUND GASKET ASME B16.5-2017 (150, 10"", 4.5 MM, SWG-3836-FG-CRS)",90,Unit(s),72991,0,6569190,Sale Order,partially_received,To Invoice
,10/9/2020 2:18,11/12/2020 7:14,SO20-000593,1001533 KONTRAK CILACAP,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AA1930A05B] SPIRAL WOUND GASKET ASME B16.5-2017 (150, 24"", 4.5 MM, SWG-3836-FG-CRS)",37,Unit(s),238440,0,8822280,Sale Order,partially_received,To Invoice
,10/9/2020 2:18,11/12/2020 7:14,SO20-000593,1001533 KONTRAK CILACAP,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AA2230A05B] SPIRAL WOUND GASKET ASME B16.5-2017 (150, 30"" SERIES A, 4.5 MM, SWG-3836-FG-CRS)",14,Unit(s),280121,0,3921694,Sale Order,partially_received,To Invoice
__export__.sale_order_661,10/9/2020 9:16,10/9/2020 9:20,SO20-000592,2020/09/FBI/001501,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PERTAMINA HULU MAHAKAM,",MCH_FG,"[K00000000C0I0001] MECHANICAL SEAL PART (2.5"", STATIONARY FACE + ORING VITON FOR INGERSOLL RAND PUMP)",5,Unit(s),1560735.66,0,7803678.3,Sale Order,done,Fully Invoiced
__export__.sale_order_660,10/9/2020 9:08,10/9/2020 9:16,SO20-000591,2020/10/FBI/000064,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PT. ANUGERAH TEKINDO PERKASA,MCH_FG,"[A10507] MECHANICAL SEAL PART (4.5"", REKONDISI RSS-B13 CATRIDGE SEAL A)",1,Unit(s),6274226.42,0,6274226.42,Sale Order,done,Fully Invoiced
,10/9/2020 9:08,10/9/2020 9:16,SO20-000591,2020/10/FBI/000064,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PT. ANUGERAH TEKINDO PERKASA,MCH_FG,"[A10508] MECHANICAL SEAL PART (4.5"", REKONDISI RSS-B13 CATRIDGE SEAL B)",1,Unit(s),6227033.02,0,6227033.02,Sale Order,done,Fully Invoiced
,10/9/2020 9:08,10/9/2020 9:16,SO20-000591,2020/10/FBI/000064,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PT. ANUGERAH TEKINDO PERKASA,MCH_FG,"[A10509] MECHANICAL SEAL PART (4.5"", REKONDISI RSS-B13 CATRIDGE SEAL C)",1,Unit(s),6625193.4,0,6625193.4,Sale Order,done,Fully Invoiced
__export__.sale_order_659,10/9/2020 9:05,10/9/2020 9:08,SO20-000590,2020/09/FBI/001406,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","CV. TUNAS MANDIRI,",MCH_FG,[BEE060BFG0II2112] MECHANICAL SEAL RMS-B13 TANDEM CATRIDGE SEAL (40 MM),1,Unit(s),14146650.54,0,14146650.54,Sale Order,done,Fully Invoiced
__export__.sale_order_658,10/8/2020 9:25,10/8/2020 9:29,SO20-000589,2020/10/FBI/000351,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","NUSANTARA BUILDING INDUSTRIES,",GPC_FG,[N36HI11] 5051 LUBRICATED / PTFE ACRYLIC PACKING (3/4''),20,mtr,139000,37822.2581,2780000,Sale Order,done,Fully Invoiced
__export__.sale_order_657,10/8/2020 1:12,10/8/2020 1:20,SO20-000588,2020/07/FBI/000976,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","REKAYASA INDUSTRI,",EJF_FG,[EJ0000350B70] EXPANSION JOINT FABRIC TYPE FLANGE (RECT. 1100 X 1600 X 299 MM OAL),4,Unit(s),41982708.81,0,167930835.2,Sale Order,not_received,Nothing to Invoice
,10/8/2020 1:12,10/8/2020 1:20,SO20-000588,2020/07/FBI/000976,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","REKAYASA INDUSTRI,",EJF_FG,[EJ0000350B80] EXPANSION JOINT FABRIC TYPE FLANGE (RECT. 750 X 1100 X 299 MM OAL),8,Unit(s),30087607.98,0,240700863.8,Sale Order,not_received,Nothing to Invoice
__export__.sale_order_656,10/7/2020 7:38,10/7/2020 7:42,SO20-000587,2020/10/FBI/000219,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PT. PERDANA MAKMUR JAYA,",EJF_FG,"[FORAMOCN001] EXPANSION JOINT FABRIC 3 FLEX 40 TYPE BELT,  OPEN BAND (RECT. 750 X 685 X 280 MM OAL)",2,Unit(s),3669000,0,7338000,Sale Order,done,Fully Invoiced
,10/7/2020 7:38,10/7/2020 7:42,SO20-000587,2020/10/FBI/000219,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PT. PERDANA MAKMUR JAYA,",EJF_FG,"[FOCAMOCN001] EXPANSION JOINT FABRIC 3 FLEX 40 TYPE BELT,  OPEN BAND (DIA. 1080 X 260 MM OAL)",2,Unit(s),3814000,0,7628000,Sale Order,done,Fully Invoiced
,10/7/2020 7:38,10/7/2020 7:42,SO20-000587,2020/10/FBI/000219,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PT. PERDANA MAKMUR JAYA,",SUPPLIES,[BIAYA PACKAGING] BIAYA PACKAGING,2,Unit(s),150000,0,300000,Sale Order,done,Fully Invoiced
__export__.sale_order_655,10/7/2020 6:52,10/7/2020 7:24,SO20-000586,2020/09/FBI/001501,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PERTAMINA HULU MAHAKAM,",MCH_FG,"[A0J080CFCCDI1501] MECHANICAL SEAL (2"", T.611 CATRIDGE SEAL FOR MARUSHICHI PUMP)",1,Unit(s),43287902.5,0,43287902.5,Sale Order,done,Fully Invoiced
,10/7/2020 6:52,10/7/2020 7:24,SO20-000586,2020/09/FBI/001501,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PERTAMINA HULU MAHAKAM,",MCH_FG,"[A0J080CFCCDI1301] MECHANICAL SEAL (1.875"", T.611 CATRIDGE SEAL FOR PEERLESS PUMP)",2,Unit(s),32216229.75,0,64432459.5,Sale Order,done,Fully Invoiced
,10/7/2020 6:52,10/7/2020 7:24,SO20-000586,2020/09/FBI/001501,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PERTAMINA HULU MAHAKAM,",MCH_FG,"[DAE010FFCCDI0701] MECHANICAL SEAL BASIC SEAL, REBS UXX SIZE : 38MM",5,Unit(s),1135370.4,0,5676852,Sale Order,done,Fully Invoiced
__export__.sale_order_654,10/7/2020 6:24,10/7/2020 6:51,SO20-000585,1469/HI/X/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,EJM_RM,"[ AAA24ADMA091 ] PIPA CS A53 SCH 40 (3"")",6.01,mtr,242405.99,267091,1456860,Sale Order,done,Fully Invoiced
__export__.sale_order_653,10/7/2020 2:43,10/7/2020 3:08,SO20-000584,2020/10/FBI/000137,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PT. KOMIPO PEMBANGKITAN JAWA BALI PLTU TANJUNG JATI B #UNIT 3&4,",GPC_FG,"[N09HI05] 3020 EXPANDED GRAPHITE PACKING (3/8"")",17,mtr,44052.89,16317.18,748899.13,Sale Order,done,Fully Invoiced
__export__.sale_order_652,10/7/2020 2:41,10/7/2020 2:43,SO20-000583,2020/10/FBI/000121,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",RIAU ANDALAN PULP & PAPER,GPC_FG,"[N53HI09] 3080-SP LUBRICATED ARAMID FIBER PACKING (5/8"")",13,mtr,291000,111153.5315,3783000,Sale Order,done,Fully Invoiced
__export__.sale_order_651,10/7/2020 2:33,10/7/2020 2:40,SO20-000582,2020/09/FBI/001504,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PERTAMINA HULU MAHAKAM,EJF_FG,[S32ASSS1200] PTFE Sheet 0.5 MM X 1.2 M,2,mtr,510000,0,1020000,Sale Order,done,Fully Invoiced
__export__.sale_order_650,10/7/2020 2:22,10/7/2020 2:32,SO20-000581,2020/10/FBI/000094,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","ERNA DJULIAWATI, PT",EJF_RM,"[T5BDA] 7100-T  BULKY GLASS TAPE (1/8"" X 2"" X 30M)",5,Roll,286200,135589.3,1431000,Sale Order,done,Fully Invoiced
__export__.sale_order_649,10/8/2020 17:00,11/17/2020 8:37,SO20-000580,4500040012,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AB0230A01B] SPIRAL WOUND GASKET ASME B16.5-2017 (300, 0.75"", 4.5 MM,  SWG-3834-FG-CRS )",18,Unit(s),15500,0,279000,Sale Order,done,Fully Invoiced
,10/8/2020 17:00,11/17/2020 8:37,SO20-000580,4500040012,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AB1430A01B] SPIRAL WOUND GASKET ASME B16.5-2017 (300, 12"", 4.5 MM,  SWG-3834-FG-CRS )",42,Unit(s),139750,0,5869500,Sale Order,done,Fully Invoiced
,10/8/2020 17:00,11/17/2020 8:37,SO20-000580,4500040012,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AC0230A01B] SPIRAL WOUND GASKET ASME B16.5-2017 (600, 0.75"", 4.5 MM,  SWG-3834-FG-CRS )",10,Unit(s),12500,0,125000,Sale Order,done,Fully Invoiced
,10/8/2020 17:00,11/17/2020 8:37,SO20-000580,4500040012,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AC0330A01B] SPIRAL WOUND GASKET ASME B16.5-2017 (600, 1"", 4.5 MM,  SWG-3834-FG-CRS )",10,Unit(s),13500,0,135000,Sale Order,done,Fully Invoiced
,10/8/2020 17:00,11/17/2020 8:37,SO20-000580,4500040012,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AC0630A01B] SPIRAL WOUND GASKET ASME B16.5-2017 (600, 2"", 4.5 MM,  SWG-3834-FG-CRS )",10,Unit(s),26750,0,267500,Sale Order,done,Fully Invoiced
,10/8/2020 17:00,11/17/2020 8:37,SO20-000580,4500040012,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AC1230A01B] SPIRAL WOUND GASKET ASME B16.5-2017 (600, 8"", 4.5 MM,  SWG-3834-FG-CRS )",10,Unit(s),99500,0,995000,Sale Order,done,Fully Invoiced
,10/8/2020 17:00,11/17/2020 8:37,SO20-000580,4500040012,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AB0530A01B] SPIRAL WOUND GASKET ASME B16.5-2017 (300, 1.5"", 4.5 MM,  SWG-3834-FG-CRS )",18,Unit(s),18000,0,324000,Sale Order,done,Fully Invoiced
__export__.sale_order_648,10/6/2020 8:34,11/17/2020 8:10,SO20-000579,4500040953,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AB0830A01B] SPIRAL WOUND GASKET ASME B16.5-2017 (300, 3"", 4.5 MM,  SWG-3834-FG-CRS )",2,Unit(s),37400,0,74800,Sale Order,done,Fully Invoiced
,10/6/2020 8:34,11/17/2020 8:10,SO20-000579,4500040953,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,SWG_FG,"[AA0930A01B] SPIRAL WOUND GASKET ASME B16.5-2017 (150, 4"", 4.5 MM,  SWG-3834-FG-CRS )",2,Unit(s),47300,0,94600,Sale Order,done,Fully Invoiced
__export__.sale_order_647,10/2/2020 8:47,10/2/2020 8:49,SO20-000578,2020/09/FBI/000890,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PT Indonusa Rafseal,",MCH_FG,"[B0E190FBDDBI00] MECHANICAL SEAL EA 400 SINGLE CARTRIDGE SEAL (1.375"")",1,Unit(s),11997571.32,0,11997571.32,Sale Order,done,Fully Invoiced
__export__.sale_order_646,10/2/2020 8:18,10/2/2020 8:23,SO20-000577,2020/10/FBI/000014,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","VALE INDONESIA, TBK",GPC_FG,"[GN18M08050] 3064 LUBRICATED PTFE FIBER PACKING (1/2"")",18,mtr,250592.11,93781.5813,4510657.98,Sale Order,done,Fully Invoiced
,10/2/2020 8:18,10/2/2020 8:23,SO20-000577,2020/10/FBI/000014,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","VALE INDONESIA, TBK",GPC_FG,"[GN43M08600] 3079 LUBRICATED / PTFE IMPREGNATED KYNOL FIBER PACKING (1/2"")",24,mtr,500045.78,104926.5448,12001098.72,Sale Order,done,Fully Invoiced
__export__.sale_order_645,10/2/2020 7:58,10/2/2020 8:02,SO20-000576,2020/09/FBI/001554,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",CIREBON ELECTRIC POWER,MCH_FG,"[DCE040FFKKIM0601] MECHANICAL SEAL RMS-U11 (SSIC/SS.316/SSIC/CREAVY/HASTELOY/SUS.31, 35 MM, Basic Seal)",2,Unit(s),6115451.47,0,12230902.94,Sale Order,done,Fully Invoiced
__export__.sale_order_644,10/2/2020 7:54,10/2/2020 7:58,SO20-000575,2020/09/FBI/001634,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",SWADAYA DINAMIKA MANDIRI,GPC_FG,"[N07HI06] 2710 LUBRICATED / PTFE IMPREGNATED RAMIE PACKING (7/16"")",32,mtr,40000,0,1280000,Sale Order,done,Fully Invoiced
__export__.sale_order_643,10/2/2020 3:30,10/2/2020 3:35,SO20-000574,1439/HI/IX/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,EJM_RM,"[ AAA24ACDA091 ] PIPA SS 316 SCH 40 (3"")",0.4,mtr,196313,215944.3,78525.2,Sale Order,partially_received,To Invoice
,10/2/2020 3:30,10/2/2020 3:35,SO20-000574,1439/HI/IX/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,EJM_RM,[ AAA34ACDA085 ] BELLOWS HOSE SS 316 (1.1/2 INCH),0.9,mtr,320370,352407,288333,Sale Order,partially_received,To Invoice
__export__.sale_order_642,10/2/2020 2:17,10/2/2020 2:33,SO20-000573,012-E/QA-QC/IX/2020,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PERTAMINA HULU MAHAKAM,",MCH_FG,"[LL0004120A10] MECHANICAL SEAL NCR (1.75"", COMPLETE ASSY FOR GUINARD PUMP)",2,Unit(s),0,0,,Sale Order,not_received,Nothing to Invoice
__export__.sale_order_641,10/2/2020 2:08,10/2/2020 2:17,SO20-000572,2020/09/FBI/001553,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","VALE INDONESIA, TBK",GPC_FG,"[GN01M16360] 2007 GLASS ROUND BRAIDED ROPE PACKING (1"" X 14 MTR)",3,Box,1183592,200028.1745,3550776,Sale Order,done,Fully Invoiced
__export__.sale_order_640,10/2/2020 2:01,10/2/2020 2:08,SO20-000571,2020/09/FBI/001497,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","KRAKATAU POSCO, PT",EJF_FG,[EJ0000140A10] EXPANSION JOINT FABRIC 3 FLEX 30 TYPE BELT CLOSE BAND (ID. 516 X 355 MM OAL),6,Unit(s),2053500,309409.3805,12321000,Sale Order,done,Fully Invoiced
__export__.sale_order_639,10/2/2020 1:47,10/2/2020 1:49,SO20-000570,2020/09/JFI/001752,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000174]Ibnu",JEIL FAJAR INDONESIA PT,GPC_FG,[JS200707] 6066 JOINT SEALENT  (20 MM X 7 MM),190,m,95322.2,36840.1,18111218,Sale Order,done,Fully Invoiced
__export__.sale_order_638,10/2/2020 1:23,10/2/2020 1:47,SO20-000569,2020/09/JFI/001751,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000174]Ibnu",PT JEIL FAJAR INDONESIA,GPC_RM,[CAA11ADKA015] TOLUENE (1 Drum/170 kg),120,kg,17000,18700,2040000,Sale Order,done,Fully Invoiced
,10/2/2020 1:23,10/2/2020 1:47,SO20-000569,2020/09/JFI/001751,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000174]Ibnu",PT JEIL FAJAR INDONESIA,MCH_RM,[ AAA10AAOA163 ] CAP SCREW SS 304 (M 5 X 20 MM),6,Unit(s),1403.97,1544.4,8423.82,Sale Order,done,Fully Invoiced
,10/2/2020 1:23,10/2/2020 1:47,SO20-000569,2020/09/JFI/001751,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000174]Ibnu",PT JEIL FAJAR INDONESIA,EJM_RM,[CAA01AACA028] CAT INTERNATIONAL (Interthene 990 Ral 7040 windoy grey part A/B),5,Liter(s),125166.66,137683.7,625833.3,Sale Order,done,Fully Invoiced
,10/2/2020 1:23,10/2/2020 1:47,SO20-000569,2020/09/JFI/001751,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000174]Ibnu",PT JEIL FAJAR INDONESIA,EJM_RM,[CAA02AASA002] THINNER (GTA 733),5,Liter(s),33346.44,36680.6,166732.2,Sale Order,done,Fully Invoiced
__export__.sale_order_637,10/1/2020 4:41,10/1/2020 4:51,SO20-000568,2020/09/FBI/001501,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PERTAMINA HULU MAHAKAM,GPC_FG,"[N21HI03] 3075 LUBRICATED / PTFE IMPREGNATED CARBON FIBER PACKING (1/4"")",152,mtr,78747.84,11353.133,11969671.68,Sale Order,done,Fully Invoiced
,10/1/2020 4:41,10/1/2020 4:51,SO20-000568,2020/09/FBI/001501,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PERTAMINA HULU MAHAKAM,GPC_FG,"[N29HI05] 3080 LUBRICATED / PTFE IMPREGNATED ARAMID FIBER PACKING (3/8"")",37,mtr,258328.69,115294.6575,9558161.53,Sale Order,done,Fully Invoiced
__export__.sale_order_636,10/1/2020 1:54,10/1/2020 1:58,SO20-000567,2020/09/FBI/001546,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PETROCENTRAL, PT ",GPC_FG,"[N29HI06] 3080 LUBRICATED / PTFE IMPREGNATED ARAMID FIBER PACKING (7/16"")",25,mtr,308000,0,7700000,Sale Order,done,Fully Invoiced
__export__.sale_order_635,9/30/2020 7:02,9/30/2020 7:17,SO20-000566,2020/09/JFI/001750,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,GPC_RM,[CAA04ACAB016] SUPER BOND R18 ( SB 182 ) (@15Kg),15,kg,30000,33000,450000,Sale Order,done,Fully Invoiced
,9/30/2020 7:02,9/30/2020 7:17,SO20-000566,2020/09/JFI/001750,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,SUPPLIES,[FAA05AATA077] DRILL BIT NACHI (3 MM),2,Unit(s),14666.66,16133.7,29333.32,Sale Order,done,Fully Invoiced
,9/30/2020 7:02,9/30/2020 7:17,SO20-000566,2020/09/JFI/001750,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,SUPPLIES,[FAA23ABQA279] TAP YAMAWA M10 X 1.5,1,Unit(s),410000,451000,410000,Sale Order,done,Fully Invoiced
__export__.sale_order_634,9/30/2020 6:50,9/30/2020 6:59,SO20-000565,1295/HI/IX/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,EJM_RM,"[AAA18ACEA277] FLANGE SLIP ON CS A105 ANSI 150 (4"")",3,Unit(s),276107,303717.7,828321,Sale Order,done,Fully Invoiced
,9/30/2020 6:50,9/30/2020 6:59,SO20-000565,1295/HI/IX/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,EJM_RM,[AAA17ACDA220] STUBE END SS 316 ANSI SCH 40  (4 INCH),4,Unit(s),71307,78437.7,285228,Sale Order,done,Fully Invoiced
,9/30/2020 6:50,9/30/2020 6:59,SO20-000565,1295/HI/IX/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,EJM_RM,[ AAA34ACDA098 ] BELLOWS HOSE SS 316 (6 INCH),3,mtr,975729,1073301.9,2927187,Sale Order,done,Fully Invoiced
,9/30/2020 6:50,9/30/2020 6:59,SO20-000565,1295/HI/IX/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,EJM_RM,[ AAA35ABCA098 ] BRAIDED SS 321 (6 INCH),3,mtr,249061,273967.1,747183,Sale Order,done,Fully Invoiced
__export__.sale_order_633,9/30/2020 4:56,9/30/2020 6:19,SO20-000564,1171/HI/VIII/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,Others_FG,"[LL0004020A10] STUB END CUSTOM (SS 316, 2.1/2 INCH X 78 LENGTH)",1,Unit(s),745080.45,0,745080.45,Sale Order,done,Fully Invoiced
,9/30/2020 4:56,9/30/2020 6:19,SO20-000564,1171/HI/VIII/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,Others_FG,"[LL0004020A20] JASA MACHINING  (CUSTOM FLANGE 2.1/2"" X 23 THK, MATERIAL SS316)",1,Unit(s),251969.65,0,251969.65,Sale Order,done,Fully Invoiced
,9/30/2020 4:56,9/30/2020 6:19,SO20-000564,1171/HI/VIII/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,Others_FG,"[LL0004020A30] JASA MACHINING  (CUSTOM STUB END 3"" X 152 LENGTH, MATERIAL SS316)",1,Unit(s),676339.6,0,676339.6,Sale Order,done,Fully Invoiced
,9/30/2020 4:56,9/30/2020 6:19,SO20-000564,1171/HI/VIII/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,Others_FG,"[LL0004020A40] JASA MACHINING  (CUSTOM FLANGE RECTANGULAR 3"" X 22 THK, MATERIAL SS316)",1,Unit(s),291754.34,0,291754.34,Sale Order,done,Fully Invoiced
,9/30/2020 4:56,9/30/2020 6:19,SO20-000564,1171/HI/VIII/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,Others_FG,"[LL0004020A50] CUSTOM FLANGE (SS 316, 1.1/2 INCH X 55 MMTHICKNESS)",1,Unit(s),2677845.06,0,2677845.06,Sale Order,done,Fully Invoiced
,9/30/2020 4:56,9/30/2020 6:19,SO20-000564,1171/HI/VIII/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,Others_FG,"[LL0004020A60] JASA MACHINING  (FITING RTJ JOINT STUB 2"" X 15.5MM, MATERIAL SS316)",2,Unit(s),212184.97,0,424369.94,Sale Order,done,Fully Invoiced
